3900685,20198799,Entire home/apt,Lyttelton,6,5.0,4,2.0,114.0,1.0
11739983,62456498,Entire home/apt,Cashmere East,6,5.0,2,1.0,94.0,1.0
8815440,39214866,Entire home/apt,Aorangi,3,4.5,2,1.0,71.0,2.0
3408643,17189081,Private room,Mt Pleasant,27,5.0,4,1.0,45.0,1.0
4782921,5333234,Private room,Mt Pleasant,6,5.0,3,1.0,71.0,3.0
5595010,29011804,Private room,Lyttelton,5,5.0,2,1.0,68.0,1.0
5738624,29761553,Private room,Cashmere West,4,5.0,2,1.0,68.0,1.0
2483979,8014835,Private room,Mt Pleasant,12,5.0,2,1.0,89.0,1.0
8994250,46974382,Private room,Cashmere West,7,5.0,1,1.0,37.0,1.0
4640465,24026499,Private room,Mt Pleasant,9,5.0,5,1.0,60.0,2.0
248023,1289156,Private room,St Martins,37,5.0,2,1.0,57.0,1.0
7052485,29746127,Private room,Sumner,4,5.0,2,1.0,59.0,2.0
6262249,32539052,Private room,Governors Bay,4,5.0,2,1.0,90.0,1.0
8741375,45858105,Private room,Sydenham,116,5.0,2,1.0,34.0,1.0
